STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,SNOW,SNWD,TMAX,TMIN
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,2/21/1970,0,14,23,8
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,2/22/1970,0,14,45,22
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,2/23/1970,0,10,29,18
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,2/24/1970,0,8,42,19
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,2/25/1970,0,7,36,-4
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,2/26/1970,0,4,19,-15
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,2/27/1970,1.6,4,28,14
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,2/28/1970,0.3,6,26,7
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/1/1970,0,5,40,5
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/2/1970,0,4,41,28
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/3/1970,0,3,35,29
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/4/1970,0,2,37,30
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/5/1970,0,1,35,28
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/6/1970,0,0,36,25
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/7/1970,0,0,37,28
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/8/1970,0,0,35,10
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/9/1970,0,0,26,6
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/10/1970,0,0,27,7
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/11/1970,0,0,31,12
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/12/1970,0.4,0,32,12
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/13/1970,1.1,2,32,19
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/14/1970,0.9,0,24,10
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/15/1970,0,1,24,10
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/16/1970,0.1,1,22,9
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/17/1970,0,1,39,7
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/18/1970,1.1,2,34,26
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/19/1970,0,2,40,30
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/20/1970,0,2,37,31
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/21/1970,0.3,2,33,29
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/22/1970,1.3,2,31,28
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/23/1970,0.7,3,30,29
